 11   36.240496 9.136E-28 1.715E-02.10450.504 3657.05310.750.006430          1 0 0          1 0 0  1  1  1        0  0  0      534223807294713152     3.0    1.0
 11   36.310412 9.578E-29 4.952E-04.06630.265 3843.41040.62-.004420          0 1 0          0 1 0 13  3 11       12  4  8      534243837294713152    27.0   25.0
 11   36.604151 1.631E-19 1.637E-02.10460.516  136.76170.750.002360          0 0 0          0 0 0  3  1  2        3  0  3      766426837270783049    21.0   21.0
 11   36.668643 3.360E-29 9.042E-04.07640.391 4256.24130.65-.001360          1 0 0          1 0 0  6  3  4        5  4  1      534263837294713152    39.0   33.0
 11   36.729755 1.020E-25 1.346E-04.06420.322 2105.86790.620.016220          0 0 0          0 0 0 11  6  6       12  3  9      564426837260783049    23.0   25.0
 11   37.012200 2.509E-24 1.573E-04.06830.332 1437.96860.640.013140          0 0 0          0 0 0  9  5  5       10  2  8      664426837260783049    19.0   21.0
 11   37.137126 4.997E-20 1.835E-02.10450.500    0.00000.750.006430          0 0 0          0 0 0  1  1  1        0  0  0      766626807260583049     3.0    1.0
 11   37.269184 3.016E-30 7.998E-04.06780.371 4526.72040.620.001890          1 0 0          1 0 0  7  4  4        6  5  1      534233837294713152    15.0   13.0
 11   37.321868 2.502E-28 1.846E-03.08410.371 4015.51510.710.001660          0 2 0          0 2 0  7  3  4        6  4  3      534253837294713152    45.0   39.0
 11   37.371081 3.234E-27 2.052E-02.09950.434 3827.39270.750.003260          1 0 0          1 0 0  3  2  1        3  1  2      534223837294713152    21.0   21.0
 11   37.728866 1.537E-27 1.535E-02.10120.456 3849.38530.750.002460          0 0 1          0 0 1  2  2  0        2  1  1      534223807294713152    15.0   15.0
 11   38.077529 2.275E-27 1.138E-03.04800.315 3526.62750.490.004790          0 1 0          0 1 0 10  6  5        9  7  2      534223807294713152    63.0   57.0
 11   38.247173 1.134E-22 1.067E-04.08890.455  744.16270.69-.000650          0 0 0          0 0 0  7  2  5        8  1  8      764726837288643049    45.0   51.0
 11   38.318582 1.849E-27 2.484E-02.09810.412 4027.80400.750.003640          0 0 1          0 0 1  4  2  2        4  1  3      534223807294713152    27.0   27.0
 11   38.333588 6.417E-27 1.356E-03.05660.333 3101.14230.550.003990          0 1 0          0 1 0  9  5  5        8  6  2      534223807294713152    19.0   17.0
 11   38.378627 7.703E-28 1.166E-03.04880.315 3526.62490.500.005380          0 1 0          0 1 0 10  6  4        9  7  3      534223837294713152    21.0   19.0
 11   38.409384 7.987E-30 3.904E-04.06250.352 4368.63690.64-.004460          0 2 0          0 2 0  6  6  1        7  5  2      534243807294713152    39.0   45.0
 11   38.464170 2.526E-20 2.652E-03.09240.524  134.90160.74-.002370          0 0 0          0 0 0  3  1  2        2  2  1      765426807270783049    21.0   15.0
 11   38.472302 1.721E-24 1.593E-04.06290.311 1774.75110.59-.004300          0 0 0          0 0 0 11  3  8       12  2 11      664426807260783049    69.0   75.0
 11   38.532310 7.756E-27 1.955E-04.03500.298 2701.88850.500.006290          0 0 0          0 0 0 11  9  3       10 10  0      534426837260713049    23.0   21.0
 11   38.532414 2.327E-26 1.955E-04.03500.162 2701.88850.500.006300          0 0 0          0 0 0 11  9  2       10 10  1      564426837260783049    69.0   63.0
 11   38.611538 2.736E-30 4.033E-04.06200.352 4368.54610.63-.004350          0 2 0          0 2 0  6  6  0        7  5  3      534243837294713152    13.0   15.0
 11   38.637525 2.436E-21 1.395E-03.07640.412  610.34120.65-.001360          0 0 0          0 0 0  6  3  4        5  4  1      764426807260783049    39.0   33.0
 11   38.698323 5.027E-28 2.745E-03.09910.456 3788.69440.74-.002370          1 0 0          1 0 0  3  1  2        2  2  1      534223807294713152    21.0   15.0
 11   38.756473 9.780E-28 2.454E-02.09810.412 3927.80280.750.003640          1 0 0          1 0 0  4  2  2        4  1  3      534223807294713152     9.0    9.0
 11   38.776695 1.337E-30 1.156E-04.08300.391 4257.78670.68-.016490          0 0 1          1 0 0  6  2  5        5  4  2      534243837294713152    13.0   11.0
 11   38.790556 1.778E-19 2.271E-02.09960.495  173.36580.750.003260          0 0 0          0 0 0  3  2  1        3  1  2      767426807270783049    21.0   21.0
